toolkit,now,run,base_sym,quote_sym,top_bid_xch,top_ask_xch,bid_acct_bal_BTC,bid_acct_bal_USD,ask_acct_bal_BTC,ask_acct_bal_USD,top_bid_prc_USD,top_ask_prc_USD,top_bid_fee,top_ask_fee,bid_inc_fees_USD,ask_inc_fees_USD,profit_inc_fees_USD,pro_rata_bid_USD,pro_rata_ask_USD,PRORATA_PROFIT_USD,MAXPROFIT_USD,TTL_BALANCE_BTC_IN,TTL_BALANCE_US_IN,proceed,description
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_17_58_015734,515,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7018.85,7018.5,0.0007,0.0008,7013.936805,7024.11929543635,-10.182490436349326,70.13936805,70.2411929543635,-0.10182490436349326,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_17_58_313216,516,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7018.91,7018.5,0.0007,0.0008,7013.996762999999,7024.11929543635,-10.122532436350411,70.13996762999999,70.2411929543635,-0.10122532436350412,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_17_58_600585,517,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7018.8,7018.5,0.0007,0.0008,7013.88684,7024.11929543635,-10.232455436349483,70.1388684,70.2411929543635,-0.10232455436349483,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_17_58_888517,518,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7018.87,7018.5,0.0007,0.0008,7013.956791,7024.11929543635,-10.162504436349991,70.13956791,70.2411929543635,-0.10162504436349991,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_17_59_195149,519,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7018.96,7018.5,0.0007,0.0008,7014.046727999999,7024.11929543635,-10.072567436350255,70.14046728,70.2411929543635,-0.10072567436350255,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_17_59_511535,520,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7018.95,7018.5,0.0007,0.0008,7014.036735,7024.11929543635,-10.082560436349922,70.14036735,70.2411929543635,-0.10082560436349923,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_17_59_790466,521,BTC,USDT,HitBtc,Binance,0.0911041162563843,640.27835905,0.0528608914912684,371.22644698,7018.65,7018.05,0.0007,0.00075,7013.736945,7023.317488116088,-9.580543116087938,70.13736945,70.23317488116088,-0.09580543116087938,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_00_083300,522,BTC,USDT,HitBtc,Binance,0.0911041162563843,640.27835905,0.0528608914912684,371.22644698,7018.65,7018.25,0.0007,0.00075,7013.736945,7023.517638228672,-9.780693228672135,70.13736945,70.23517638228672,-0.09780693228672135,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_00_375759,523,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7018.65,7018.5,0.0007,0.0008,7013.736945,7024.11929543635,-10.382350436349952,70.13736945,70.2411929543635,-0.10382350436349952,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_00_673010,524,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7018.66,7018.5,0.0007,0.0008,7013.746937999999,7024.11929543635,-10.372357436350285,70.13746938,70.2411929543635,-0.10372357436350285,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_00_967958,525,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7018.67,7018.5,0.0007,0.0008,7013.756931,7024.11929543635,-10.362364436349708,70.13756931,70.2411929543635,-0.10362364436349708,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_01_248097,526,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7018.67,7018.5,0.0007,0.0008,7013.756931,7024.11929543635,-10.362364436349708,70.13756931,70.2411929543635,-0.10362364436349708,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_01_556687,527,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7018.67,7018.5,0.0007,0.0008,7013.756931,7024.11929543635,-10.362364436349708,70.13756931,70.2411929543635,-0.10362364436349708,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_01_960104,528,BTC,USDT,HitBtc,Binance,0.0911041162563843,640.27835905,0.0528608914912684,371.22644698,7018.66,7018.36,0.0007,0.00075,7013.746937999999,7023.627720790593,-9.880782790593912,70.13746938,70.23627720790593,-0.09880782790593912,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_02_359956,529,BTC,USDT,HitBtc,Binance,0.0911041162563843,640.27835905,0.0528608914912684,371.22644698,7018.65,7018.16,0.0007,0.00075,7013.736945,7023.427570678008,-9.690625678008473,70.13736945,70.23427570678008,-0.09690625678008473,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_02_725864,530,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7018.4,7017.14,0.0008,0.00075,7012.785279999999,7022.406805103828,-9.621525103829299,70.1278528,70.22406805103829,-0.096215251038293,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_03_068587,531,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7018.4,7017.13,0.0008,0.00075,7012.785279999999,7022.396797598199,-9.611517598199498,70.1278528,70.22396797598199,-0.09611517598199498,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_03_373273,532,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7018.4,7017.13,0.0008,0.00075,7012.785279999999,7022.396797598199,-9.611517598199498,70.1278528,70.22396797598199,-0.09611517598199498,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_03_659620,533,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7018.4,7017.13,0.0008,0.00075,7012.785279999999,7022.396797598199,-9.611517598199498,70.1278528,70.22396797598199,-0.09611517598199498,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_03_952193,534,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7018.4,7017.13,0.0008,0.00075,7012.785279999999,7022.396797598199,-9.611517598199498,70.1278528,70.22396797598199,-0.09611517598199498,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_04_233897,535,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7018.4,7017.13,0.0008,0.00075,7012.785279999999,7022.396797598199,-9.611517598199498,70.1278528,70.22396797598199,-0.09611517598199498,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_04_515274,536,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7018.4,7017.13,0.0008,0.00075,7012.785279999999,7022.396797598199,-9.611517598199498,70.1278528,70.22396797598199,-0.09611517598199498,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_04_800551,537,BTC,USDT,HitBtc,Binance,0.0911041162563843,640.27835905,0.0528608914912684,371.22644698,7018.45,7017.13,0.0007,0.00075,7013.537085,7022.396797598199,-8.859712598198712,70.13537085,70.22396797598199,-0.08859712598198712,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_05_103096,538,BTC,USDT,HitBtc,Binance,0.0911041162563843,640.27835905,0.0528608914912684,371.22644698,7018.69,7017.13,0.0007,0.00075,7013.776916999999,7022.396797598199,-8.619880598199416,70.13776917,70.22396797598199,-0.08619880598199416,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_05_398731,539,BTC,USDT,HitBtc,Binance,0.0911041162563843,640.27835905,0.0528608914912684,371.22644698,7018.83,7017.13,0.0007,0.00075,7013.916819,7022.396797598199,-8.479978598198613,70.13916819,70.22396797598199,-0.08479978598198613,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_05_700441,540,BTC,USDT,HitBtc,Binance,0.0911041162563843,640.27835905,0.0528608914912684,371.22644698,7018.99,7017.13,0.0007,0.00075,7014.076706999999,7022.396797598199,-8.320090598199386,70.14076707,70.22396797598199,-0.08320090598199385,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_05_993498,541,BTC,USDT,HitBtc,Binance,0.0911041162563843,640.27835905,0.0528608914912684,371.22644698,7018.97,7018.15,0.0007,0.00075,7014.056721,7023.417563172379,-9.360842172379307,70.14056721,70.2341756317238,-0.09360842172379308,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_06_329215,542,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.22,7018.5,0.0007,0.0008,7014.306546,7024.11929543635,-9.812749436349804,70.14306546,70.2411929543635,-0.09812749436349805,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_06_631707,543,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.4,7018.5,0.0007,0.0008,7014.486419999999,7024.11929543635,-9.632875436350332,70.1448642,70.2411929543635,-0.09632875436350333,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_06_981920,544,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.28,7018.5,0.0007,0.0008,7014.366504,7024.11929543635,-9.75279143634998,70.14366504,70.2411929543635,-0.0975279143634998,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_07_266477,545,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7018.4,7016.29,0.0008,0.00075,7012.785279999999,7021.5561671253445,-8.770887125345325,70.1278528,70.21556167125344,-0.08770887125345325,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_07_568410,546,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7018.2,7015.88,0.0008,0.00075,7012.58544,7021.145859394546,-8.560419394546443,70.1258544,70.21145859394547,-0.08560419394546444,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_07_911658,547,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7017.2,7013.84,0.0008,0.00075,7011.58624,7019.104328246185,-7.518088246185471,70.1158624,70.19104328246185,-0.07518088246185471,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_08_212541,548,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7016.0,7015.09,0.0008,0.00075,7010.3872,7020.3552664498375,-9.968066449837352,70.10387200000001,70.20355266449837,-0.09968066449837353,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_08_498665,549,BTC,USDT,HitBtc,Binance,0.0911041162563843,640.27835905,0.0528608914912684,371.22644698,7015.26,7015.09,0.0007,0.00075,7010.349318,7020.3552664498375,-10.005948449837888,70.10349318,70.20355266449837,-0.10005948449837888,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_08_802400,550,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7015.9,7014.7,0.0007,0.0008,7010.988869999999,7020.316253002402,-9.327383002402712,70.1098887,70.20316253002402,-0.09327383002402712,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_09_103830,551,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7016.03,7014.7,0.0007,0.0008,7011.118778999999,7020.316253002402,-9.197474002402487,70.11118779,70.20316253002402,-0.09197474002402486,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_09_443845,552,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7016.08,7014.7,0.0007,0.0008,7011.168744,7020.316253002402,-9.14750900240233,70.11168744,70.20316253002402,-0.0914750900240233,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_09_750169,553,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7016.01,7014.7,0.0007,0.0008,7011.098793,7020.316253002402,-9.217460002401822,70.11098793000001,70.20316253002402,-0.09217460002401821,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_10_031933,554,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7015.93,7015.2,0.0007,0.0008,7011.018849,7020.816653322658,-9.797804322657612,70.11018849,70.20816653322657,-0.09797804322657612,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_10_337844,555,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7015.85,7015.2,0.00075,0.0008,7010.5881125000005,7020.816653322658,-10.228540822657123,70.10588112500001,70.20816653322657,-0.10228540822657124,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_10_652897,556,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7015.75,7015.3,0.00075,0.0008,7010.4881875,7020.91673338671,-10.428545886709799,70.104881875,70.2091673338671,-0.10428545886709799,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_10_941720,557,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7015.82,7015.3,0.00075,0.0008,7010.558134999999,7020.91673338671,-10.358598386710582,70.10558135,70.2091673338671,-0.10358598386710582,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_11_230930,558,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7015.85,7015.4,0.0007,0.0008,7010.938905,7021.01681345076,-10.077908450760333,70.10938905,70.21016813450761,-0.10077908450760333,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_11_529425,559,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7015.92,7015.4,0.0007,0.0008,7011.0088559999995,7021.01681345076,-10.007957450760841,70.11008856,70.21016813450761,-0.10007957450760842,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_11_817193,560,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7016.38,7015.4,0.0007,0.0008,7011.468534,7021.01681345076,-9.548279450760674,70.11468534,70.21016813450761,-0.09548279450760674,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_12_160196,561,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7016.32,7015.4,0.0007,0.0008,7011.408576,7021.01681345076,-9.608237450760498,70.11408576,70.21016813450761,-0.09608237450760498,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_12_448932,562,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7016.35,7015.4,0.0007,0.0008,7011.438555,7021.01681345076,-9.578258450760586,70.11438555,70.21016813450761,-0.09578258450760586,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_12_734140,563,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7016.61,7015.4,0.0007,0.0008,7011.698372999999,7021.01681345076,-9.318440450761045,70.11698373,70.21016813450761,-0.09318440450761045,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_13_051729,564,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7016.78,7015.4,0.0007,0.0008,7011.868253999999,7021.01681345076,-9.14855945076124,70.11868254,70.21016813450761,-0.0914855945076124,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_13_343733,565,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7016.4,7015.4,0.00075,0.0008,7011.137699999999,7021.01681345076,-9.879113450760997,70.11137699999999,70.21016813450761,-0.09879113450760997,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_13_649050,566,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7016.5,7015.5,0.00075,0.0008,7011.237625,7021.116893514812,-9.879268514811884,70.11237625,70.21116893514812,-0.09879268514811884,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_13_937777,567,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7015.82,7015.5,0.00075,0.0008,7010.558134999999,7021.116893514812,-10.558758514812325,70.10558135,70.21116893514812,-0.10558758514812326,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_14_239553,568,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7015.8,7015.5,0.00075,0.0008,7010.53815,7021.116893514812,-10.578743514811322,70.10538150000001,70.21116893514812,-0.10578743514811322,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_14_538685,569,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7016.24,7015.5,0.00075,0.0008,7010.977819999999,7021.116893514812,-10.13907351481248,70.1097782,70.21116893514812,-0.1013907351481248,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_14_838262,570,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7016.11,7015.9,0.00075,0.0008,7010.847917499999,7021.517213771017,-10.669296271017629,70.108479175,70.21517213771017,-0.1066929627101763,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_15_156992,571,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7016.7,7015.9,0.00075,0.0008,7011.437475,7021.517213771017,-10.079738771017219,70.11437475,70.21517213771017,-0.10079738771017219,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_15_458454,572,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7016.7,7015.9,0.00075,0.0008,7011.437475,7021.517213771017,-10.079738771017219,70.11437475,70.21517213771017,-0.10079738771017219,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_15_768077,573,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7016.76,7015.9,0.00075,0.0008,7011.49743,7021.517213771017,-10.019783771016591,70.1149743,70.21517213771017,-0.10019783771016591,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_16_276433,574,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7016.7,7015.9,0.00075,0.0008,7011.437475,7021.517213771017,-10.079738771017219,70.11437475,70.21517213771017,-0.10079738771017219,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_16_565522,575,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7016.7,7015.9,0.00075,0.0008,7011.437475,7021.517213771017,-10.079738771017219,70.11437475,70.21517213771017,-0.10079738771017219,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_16_854613,576,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7016.7,7015.9,0.00075,0.0008,7011.437475,7021.517213771017,-10.079738771017219,70.11437475,70.21517213771017,-0.10079738771017219,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_17_155753,577,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7016.41,7015.9,0.0007,0.0008,7011.498513,7021.517213771017,-10.018700771017393,70.11498513,70.21517213771017,-0.10018700771017393,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_17_449397,578,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7016.15,7015.9,0.0007,0.0008,7011.238694999999,7021.517213771017,-10.278518771017843,70.11238694999999,70.21517213771017,-0.10278518771017843,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_17_753807,579,BTC,USDT,HitBtc,Binance,0.0911041162563843,640.27835905,0.0528608914912684,371.22644698,7016.3,7014.93,0.0007,0.00075,7011.38859,7020.195146359771,-8.806556359771093,70.1138859,70.20195146359771,-0.08806556359771094,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_18_054458,580,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7015.8,7014.92,0.0008,0.00075,7010.18736,7020.185138854141,-9.997778854140961,70.1018736,70.20185138854141,-0.09997778854140961,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_18_359059,581,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7015.8,7015.0,0.0008,0.00075,7010.18736,7020.265198899175,-10.077838899174822,70.1018736,70.20265198899175,-0.10077838899174822,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_18_654303,582,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7015.8,7015.0,0.0008,0.00075,7010.18736,7020.265198899175,-10.077838899174822,70.1018736,70.20265198899175,-0.10077838899174822,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_19_046126,583,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7015.8,7015.0,0.0008,0.00075,7010.18736,7020.265198899175,-10.077838899174822,70.1018736,70.20265198899175,-0.10077838899174822,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_18_19_359212,584,BTC,USDT,Kucoin,Binance,0.0461101348349976,323.83839345,0.0528608914912684,371.22644698,7015.8,7015.0,0.0008,0.00075,7010.18736,7020.265198899175,-10.077838899174822,70.1018736,70.20265198899175,-0.10077838899174822,-0.07153680173380962,0.1900751425826503,1335.3431994799998,False,threshold
