toolkit,now,run,base_sym,quote_sym,top_bid_xch,top_ask_xch,bid_acct_bal_BTC,bid_acct_bal_USD,ask_acct_bal_BTC,ask_acct_bal_USD,top_bid_prc_USD,top_ask_prc_USD,top_bid_fee,top_ask_fee,bid_inc_fees_USD,ask_inc_fees_USD,profit_inc_fees_USD,pro_rata_bid_USD,pro_rata_ask_USD,PRORATA_PROFIT_USD,MAXPROFIT_USD,TTL_BALANCE_BTC_IN,TTL_BALANCE_US_IN,proceed,description
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_44_017391,209,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.67,7046.6,0.0007,0.0008,7043.735931,7052.241793434749,-8.505862434748451,70.43735931,70.52241793434749,-0.08505862434748451,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_44_304278,210,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.71,7046.6,0.0007,0.0008,7043.775903,7052.241793434749,-8.465890434748871,70.43775903,70.52241793434749,-0.08465890434748871,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_44_584566,211,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.59,7046.7,0.0007,0.0008,7043.655987,7052.341873498799,-8.685886498798936,70.43655987,70.523418734988,-0.08685886498798936,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_44_865372,212,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.59,7046.7,0.0007,0.0008,7043.655987,7052.341873498799,-8.685886498798936,70.43655987,70.523418734988,-0.08685886498798936,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_45_148130,213,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.53,7046.7,0.0007,0.0008,7043.596028999999,7052.341873498799,-8.74584449879967,70.43596029,70.523418734988,-0.0874584449879967,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_45_426375,214,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.53,7046.7,0.0007,0.0008,7043.596028999999,7052.341873498799,-8.74584449879967,70.43596029,70.523418734988,-0.0874584449879967,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_45_720659,215,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.64,7046.7,0.0007,0.0008,7043.705952,7052.341873498799,-8.63592149879878,70.43705952,70.523418734988,-0.0863592149879878,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_46_007016,216,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.86,7046.7,0.0007,0.0008,7043.925797999999,7052.341873498799,-8.416075498799728,70.43925798,70.523418734988,-0.08416075498799729,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_46_283825,217,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7049.14,7047.2,0.0007,0.0008,7044.205602,7052.842273819056,-8.636671819055664,70.44205602,70.52842273819056,-0.08636671819055664,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_46_756439,218,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.35,7047.2,0.0007,0.0008,7043.416155,7052.842273819056,-9.426118819055773,70.43416155,70.52842273819056,-0.09426118819055773,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_47_061273,219,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7047.85,7047.2,0.0007,0.0008,7042.916505,7052.842273819056,-9.92576881905552,70.42916505000001,70.52842273819056,-0.09925768819055521,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_47_373904,220,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7047.86,7046.79,0.0007,0.00075,7042.926498,7052.079059294471,-9.152561294471525,70.42926498,70.52079059294472,-0.09152561294471526,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_47_656187,221,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7047.84,7046.79,0.0007,0.00075,7042.906512,7052.079059294471,-9.17254729447177,70.42906512,70.52079059294472,-0.0917254729447177,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_47_949688,222,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7047.84,7046.6,0.0007,0.00075,7042.906512,7051.888916687516,-8.982404687516464,70.42906512,70.51888916687516,-0.08982404687516464,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_48_276462,223,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7047.36,7046.17,0.0007,0.00075,7042.426847999999,7051.458593945459,-9.031745945459988,70.42426848,70.51458593945459,-0.09031745945459989,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_48_575055,224,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7046.17,0.0008,0.00075,7041.462320000001,7051.458593945459,-9.996273945458597,70.41462320000001,70.51458593945459,-0.09996273945458597,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_48_868874,225,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7046.17,0.0008,0.00075,7041.462320000001,7051.458593945459,-9.996273945458597,70.41462320000001,70.51458593945459,-0.09996273945458597,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_49_160148,226,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7046.06,0.0008,0.00075,7041.462320000001,7051.348511383539,-9.886191383538062,70.41462320000001,70.51348511383539,-0.09886191383538062,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_49_447048,227,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7045.74,0.0008,0.00075,7041.462320000001,7051.028271203402,-9.56595120340171,70.41462320000001,70.51028271203403,-0.0956595120340171,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_49_784490,228,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7045.74,0.0008,0.00075,7041.462320000001,7051.028271203402,-9.56595120340171,70.41462320000001,70.51028271203403,-0.0956595120340171,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_50_075037,229,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7045.74,0.0008,0.00075,7041.462320000001,7051.028271203402,-9.56595120340171,70.41462320000001,70.51028271203403,-0.0956595120340171,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_50_353240,230,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7045.8,0.0008,0.00075,7041.462320000001,7051.088316237178,-9.625996237177787,70.41462320000001,70.51088316237178,-0.09625996237177788,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_50_639635,231,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7045.8,0.0008,0.00075,7041.462320000001,7051.088316237178,-9.625996237177787,70.41462320000001,70.51088316237178,-0.09625996237177788,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_50_925713,232,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7046.64,0.0008,0.00075,7041.462320000001,7051.928946710033,-10.46662671003287,70.41462320000001,70.51928946710034,-0.1046662671003287,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_51_252414,233,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7046.3,0.0008,0.00075,7041.462320000001,7051.588691518639,-10.126371518638734,70.41462320000001,70.5158869151864,-0.10126371518638734,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_51_535757,234,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7046.3,0.0008,0.00075,7041.462320000001,7051.588691518639,-10.126371518638734,70.41462320000001,70.5158869151864,-0.10126371518638734,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_51_939757,235,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7046.22,0.0008,0.00075,7041.462320000001,7051.508631473605,-10.046311473604874,70.41462320000001,70.51508631473605,-0.10046311473604874,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_52_213885,236,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7046.9,7045.66,0.0008,0.00075,7041.262479999999,7050.948211158368,-9.68573115836898,70.41262479999999,70.50948211158368,-0.0968573115836898,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_52_512264,237,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.1,7045.63,0.0008,0.00075,7041.462320000001,7050.918188641482,-9.455868641481175,70.41462320000001,70.50918188641482,-0.09455868641481174,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_52_792682,238,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7046.07,7045.7,0.0007,0.00075,7041.137750999999,7050.988241180886,-9.850490180886482,70.41137751,70.50988241180886,-0.09850490180886481,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_53_106660,239,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7046.15,7045.7,0.0007,0.00075,7041.217694999999,7050.988241180886,-9.770546180886413,70.41217694999999,70.50988241180886,-0.09770546180886414,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_53_392411,240,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7046.24,7045.14,0.0007,0.00075,7041.307631999999,7050.42782086565,-9.120188865650562,70.41307631999999,70.5042782086565,-0.09120188865650562,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_53_666093,241,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7046.16,7045.09,0.0007,0.00075,7041.227688,7050.377783337503,-9.150095337503444,70.41227688000001,70.50377783337504,-0.09150095337503444,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_53_944400,242,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7045.9,7045.03,0.0008,0.00075,7040.263279999999,7050.317738303727,-10.054458303728097,70.40263279999999,70.50317738303727,-0.10054458303728098,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_54_234178,243,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7045.3,7043.76,0.0008,0.00075,7039.66376,7049.046785088817,-9.383025088816794,70.3966376,70.49046785088818,-0.09383025088816795,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_54_525887,244,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7045.1,7043.46,0.0008,0.00075,7039.46392,7048.74655991994,-9.282639919940266,70.3946392,70.48746559919941,-0.09282639919940266,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_54_805509,245,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7045.1,7043.16,0.0008,0.00075,7039.46392,7048.446334751064,-8.982414751063516,70.3946392,70.48446334751064,-0.08982414751063515,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_55_097548,246,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7044.0,7043.16,0.0008,0.00075,7038.3648,7048.446334751064,-10.081534751063373,70.38364800000001,70.48446334751064,-0.10081534751063373,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_55_374603,247,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7043.2,7042.92,0.0008,0.00075,7037.565439999999,7048.206154615962,-10.640714615962679,70.3756544,70.48206154615963,-0.10640714615962679,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_55_659829,248,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7043.2,7042.85,0.0008,0.00075,7037.565439999999,7048.136102076558,-10.57066207655862,70.3756544,70.48136102076558,-0.10570662076558619,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_55_940980,249,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7043.15,7041.91,0.0007,0.00075,7038.219794999999,7047.19539654741,-8.975601547411316,70.38219794999999,70.4719539654741,-0.08975601547411316,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_56_217189,250,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7043.2,7042.88,0.0008,0.00075,7037.565439999999,7048.166124593446,-10.600684593446204,70.3756544,70.48166124593446,-0.10600684593446204,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_56_546445,251,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7043.3,7042.14,0.0008,0.00075,7037.66536,7047.425569176883,-9.760209176883109,70.3766536,70.47425569176883,-0.09760209176883108,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_56_843222,252,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7043.2,7041.62,0.0008,0.00075,7037.565439999999,7046.905178884163,-9.339738884164035,70.3756544,70.46905178884164,-0.09339738884164035,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_57_141520,253,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7042.1,7041.93,0.0008,0.00075,7036.46632,7047.215411558669,-10.749091558668624,70.36466320000001,70.47215411558669,-0.10749091558668625,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_57_433935,254,BTC,USDT,Kucoin,HitBtc,0.0460393368543085,323.83839345,0.0909899906393236,640.27835905,7042.1,7041.9,0.0008,0.0007,7036.46632,7046.832782948063,-10.36646294806269,70.36466320000001,70.46832782948063,-0.10366462948062691,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_57_774417,255,BTC,USDT,Kucoin,HitBtc,0.0460393368543085,323.83839345,0.0909899906393236,640.27835905,7042.1,7041.9,0.0008,0.0007,7036.46632,7046.832782948063,-10.36646294806269,70.36466320000001,70.46832782948063,-0.10366462948062691,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_58_076415,256,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7042.1,7041.86,0.0008,0.00075,7036.46632,7047.145359019264,-10.679039019263655,70.36466320000001,70.47145359019264,-0.10679039019263656,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_58_374773,257,BTC,USDT,Binance,HitBtc,0.0527752586708696,371.22644698,0.0909899906393236,640.27835905,7042.3,7041.9,0.00075,0.0007,7037.018275,7046.832782948063,-9.814507948062783,70.37018275000001,70.46832782948063,-0.09814507948062783,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_58_690181,258,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7042.36,7042.2,0.00075,0.0008,7037.078229999999,7047.838270616493,-10.760040616493825,70.37078229999999,70.47838270616494,-0.10760040616493825,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_58_978895,259,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7042.89,7042.2,0.00075,0.0008,7037.6078325,7047.838270616493,-10.230438116493133,70.376078325,70.47838270616494,-0.10230438116493133,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_59_260253,260,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7042.85,7042.2,0.00075,0.0008,7037.5678625,7047.838270616493,-10.270408116492945,70.375678625,70.47838270616494,-0.10270408116492945,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_59_550788,261,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7043.88,7042.2,0.00075,0.0008,7038.59709,7047.838270616493,-9.241180616492784,70.3859709,70.47838270616494,-0.09241180616492783,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_59_832230,262,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7044.36,7042.2,0.00075,0.0008,7039.07673,7047.838270616493,-8.761540616493221,70.3907673,70.47838270616494,-0.08761540616493221,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_00_121732,263,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7044.51,7043.7,0.00075,0.0008,7039.2266175,7049.339471577262,-10.112854077261545,70.392266175,70.49339471577262,-0.10112854077261546,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_00_450552,264,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7044.51,7044.0,0.00075,0.0008,7039.2266175,7049.639711769416,-10.413094269415524,70.392266175,70.49639711769416,-0.10413094269415524,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_00_738400,265,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7044.63,7044.0,0.00075,0.0008,7039.3465275,7049.639711769416,-10.293184269416088,70.393465275,70.49639711769416,-0.10293184269416088,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_01_025081,266,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7044.22,7044.0,0.00075,0.0008,7038.936835,7049.639711769416,-10.702876769415525,70.38936835000001,70.49639711769416,-0.10702876769415526,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_01_333194,267,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7044.48,7044.0,0.00075,0.0008,7039.196639999999,7049.639711769416,-10.443071769416747,70.39196639999999,70.49639711769416,-0.10443071769416747,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_01_629169,268,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.58,7044.0,0.0007,0.0008,7040.648094,7049.639711769416,-8.991617769415825,70.40648094000001,70.49639711769416,-0.08991617769415826,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_02_104290,269,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.62,7044.0,0.0007,0.0008,7040.688066,7049.639711769416,-8.951645769416245,70.40688066,70.49639711769416,-0.08951645769416246,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_02_395433,270,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.89,7044.0,0.0007,0.0008,7040.957877,7049.639711769416,-8.681834769416128,70.40957877,70.49639711769416,-0.08681834769416127,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_02_699172,271,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.01,7044.0,0.0007,0.0008,7041.077793,7049.639711769416,-8.56191876941557,70.41077793000001,70.49639711769416,-0.0856191876941557,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_02_990160,272,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.05,7044.0,0.0007,0.0008,7041.117765,7049.639711769416,-8.52194676941599,70.41117765,70.49639711769416,-0.0852194676941599,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_03_290562,273,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.23,7044.0,0.0007,0.0008,7041.297638999999,7049.639711769416,-8.342072769416518,70.41297639,70.49639711769416,-0.08342072769416518,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_03_579878,274,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.23,7044.0,0.0007,0.0008,7041.297638999999,7049.639711769416,-8.342072769416518,70.41297639,70.49639711769416,-0.08342072769416518,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_03_920035,275,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.21,7044.0,0.0007,0.0008,7041.277653,7049.639711769416,-8.362058769415853,70.41277653,70.49639711769416,-0.08362058769415853,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_04_210230,276,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.18,7044.0,0.0007,0.0008,7041.247674,7049.639711769416,-8.392037769415765,70.41247674,70.49639711769416,-0.08392037769415765,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_04_507843,277,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.28,7044.2,0.0007,0.0008,7041.347604,7049.839871897518,-8.492267897518104,70.41347603999999,70.49839871897518,-0.08492267897518105,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_47_04_794873,278,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.45,7044.2,0.0007,0.0008,7041.517484999999,7049.839871897518,-8.3223868975183,70.41517485,70.49839871897518,-0.083223868975183,-0.06058027626902003,0.1898045861645017,1335.3431994799998,False,threshold
